model,image_id,eff_ensemble,eff_individual_mean,eff_individual_best,eff_best_fixed,eff_best_fixed_gradient,best_fixed_method,best_fixed_gradient_method
resnet18,ISIC_0012414,0.219145148078862,0.06837765501110679,0.41893631079297833,-0.03244728245638998,0.04386898025155831,occlusion,gradcam
resnet18,ISIC_0012425,0.15548678374064462,-0.21195455054205511,0.033921828636817156,-0.02075991084243924,0.033921828636817156,occlusion,gradcam
resnet18,ISIC_0012428,0.2614528064751585,0.2860339207590978,0.5642776603691407,0.5642776603691407,0.35806556978332715,occlusion,gradcam
resnet18,ISIC_0012432,-0.21487505764231205,0.01019262772544746,0.22970777998870417,0.22970777998870417,0.12356939664922166,occlusion,gradcam
resnet18,ISIC_0012447,-0.09681183013975621,0.06984151944769752,0.19064677609714512,0.1280910577621348,0.025498366830816823,occlusion,gradcam
resnet18,ISIC_0012448,0.1586804132039301,0.08286898654465143,0.23571231821655728,0.23571231821655728,0.15734389781690677,occlusion,gradcam
resnet18,ISIC_0012484,0.21210155612342163,0.15388168084349005,0.3861228378168872,0.07704084290295374,-0.0021598762754674633,occlusion,gradcam
resnet18,ISIC_0012493,0.0693897332104512,-0.0007257269255502505,0.24313081436338072,0.004508475451495876,0.24313081436338072,occlusion,gradcam
resnet18,ISIC_0012510,0.1642345656484822,0.10290046088678946,0.3137061575864866,0.12569355660265183,0.200789510108831,occlusion,gradcam
resnet18,ISIC_0012522,-0.004756060946473295,0.07389247836391646,0.3272234537797663,0.07884670417842485,0.3272234537797663,occlusion,gradcam
resnet18,ISIC_0012537,0.032196382215528306,0.12096992212130706,0.43611142241195777,0.09974702967100582,0.43611142241195777,occlusion,gradcam
resnet18,ISIC_0012548,0.07729867196914537,-0.015281667549702905,0.3959115778710314,0.3959115778710314,0.19932930236353288,occlusion,gradcam
resnet18,ISIC_0012551,0.16799181521814407,-0.06797959234229821,0.17329296435880992,-0.20149903887981988,-0.13167874305066837,occlusion,gradcam
resnet18,ISIC_0012654,0.1788774258882087,0.09939882173631179,0.19922214436171645,0.19922214436171645,0.17129636330020753,occlusion,gradcam
resnet18,ISIC_0012656,0.27565881251955254,0.13744855906076162,0.6062500040088815,0.08501126250373647,0.28226913308991375,occlusion,gradcam
resnet18,ISIC_0012705,0.22568378299284358,0.013978588373016196,0.3189520804943774,-0.0946917881282733,-0.2202006859105269,occlusion,gradcam
resnet18,ISIC_0012708,-0.31354892823360825,-0.04834156324741871,0.4964685817349487,0.3472781294304084,0.37360589699322994,occlusion,gradcam
resnet18,ISIC_0012722,0.2815678097055087,-0.007878241435368477,0.40385262067169325,-0.2645726516115943,0.33626651852419975,occlusion,gradcam
resnet18,ISIC_0012757,-0.22629124029199973,-0.008831987011346165,0.305989276728881,0.305989276728881,0.07750795848899823,occlusion,gradcam
resnet18,ISIC_0012758,-0.02055082962842674,0.001140535075126992,0.35439116928496067,-0.05121523424493129,0.13953867379666254,occlusion,gradcam
resnet18,ISIC_0012786,0.1947304948778338,0.0755776878602721,0.2340087693321317,-0.027568559890712076,0.17776275115911955,occlusion,gradcam
resnet18,ISIC_0012803,0.0753255643679511,-0.11678750483758725,0.12381960897621659,-0.10449410333515538,0.11285069332568844,occlusion,gradcam
