model,image_id,eff_ensemble,eff_individual_mean,eff_individual_best,eff_best_fixed,eff_best_fixed_gradient,best_fixed_method,best_fixed_gradient_method
resnet18,ISIC_0012356,0.12588564641014108,0.1311538751904409,0.3225694985464363,0.10824093973226126,0.08555118724357569,occlusion,gradcam
resnet18,ISIC_0012357,-0.07510731073608178,0.023078305812488115,0.249344289700325,0.249344289700325,0.17100817980059135,occlusion,gradcam
resnet18,ISIC_0012358,0.07541850357808788,-0.019650548727656203,0.062150419806989175,-0.07553011006996638,0.062150419806989175,occlusion,gradcam
resnet18,ISIC_0012364,0.009389988114360346,0.04382654841145119,0.2500293072347329,0.08605541020407471,0.02396182840962838,occlusion,gradcam
resnet18,ISIC_0012369,0.17237205354176002,0.1425692985475669,0.46769886917483383,0.3172337577925057,0.46769886917483383,occlusion,gradcam
resnet18,ISIC_0012372,0.23043539060428034,-0.010857967155318329,0.4090136497602862,0.29590183702944517,0.38998749380047304,occlusion,gradcam
resnet18,ISIC_0012375,0.09753720490007552,0.20097091393975353,0.34781578648845074,0.34781578648845074,0.08978751400593177,occlusion,gradcam
resnet18,ISIC_0012387,0.04763143010819198,-0.019953393591293354,0.1573226811315989,-0.005192471768631214,-0.20863779580037795,occlusion,gradcam
resnet18,ISIC_0012388,0.3119061230541405,0.1575981833353009,0.3884687295226959,-0.00133025573617253,0.3884687295226959,occlusion,gradcam
resnet18,ISIC_0012395,0.11093580517344633,0.2228086398439937,0.32680247320136174,0.32680247320136174,0.325466260990633,occlusion,gradcam
resnet18,ISIC_0012414,0.2025802940531116,0.05463138334751033,0.42921903782047555,-0.043041401687460776,0.02864058337879654,occlusion,gradcam
resnet18,ISIC_0012425,0.15210051214952744,-0.01662462759420157,0.30196152611706456,0.06822354490712182,0.029862892827164193,occlusion,gradcam
resnet18,ISIC_0012428,0.22266229727321107,0.25866951009503625,0.5213914709674511,0.5213914709674511,0.31722188169376775,occlusion,gradcam
resnet18,ISIC_0012432,-0.2262179854533126,-0.010368932448261568,0.2661981441135903,0.2661981441135903,0.1084058997402889,occlusion,gradcam
resnet18,ISIC_0012447,-0.10385617370201092,0.06780055309034906,0.18091347458304144,0.11463020358056006,0.016613178307596486,occlusion,gradcam
resnet18,ISIC_0012448,0.15533405150205296,0.08240599993417273,0.22753370840411793,0.22753370840411793,0.15252632911413025,occlusion,gradcam
resnet18,ISIC_0012484,0.20180845238628,0.14675592205947016,0.38133463832302544,0.05821454106948989,-0.008414771186576726,occlusion,gradcam
resnet18,ISIC_0012493,0.059970624503652474,-0.037200861684724626,0.23076650975898025,-0.007828039783459948,0.23076650975898025,occlusion,gradcam
resnet18,ISIC_0012510,0.12164871353252606,0.1502996908462113,0.298977526367502,0.1146866457748053,0.15742175499068023,occlusion,gradcam
resnet18,ISIC_0012522,-0.01603311205786706,0.01569332617095999,0.3094625757924044,0.07010113576563919,0.3094625757924044,occlusion,gradcam
resnet18,ISIC_0012537,0.023449781306848654,0.029432069674426204,0.4591613183176738,0.10841244663427621,0.4591613183176738,occlusion,gradcam
resnet18,ISIC_0012548,0.05361676883432398,0.042499644528275746,0.3659322369570664,0.3659322369570664,0.17750813889229042,occlusion,gradcam
resnet18,ISIC_0012551,0.16333072933215861,-0.05219955871839383,0.16928413750052757,-0.19900780874538032,-0.1363000431630231,occlusion,gradcam
resnet18,ISIC_0012654,0.1737443954974008,0.06880296335847655,0.1628034727153744,0.10828333647379655,0.1628034727153744,occlusion,gradcam
resnet18,ISIC_0012656,0.26183287203583067,0.062350767811209705,0.2930994878916847,0.13039393135465951,0.2638481858707801,occlusion,gradcam
resnet18,ISIC_0012705,0.2238183738950085,0.032684790186700355,0.3147633626915316,-0.09231323932474807,-0.2161340119597572,occlusion,gradcam
resnet18,ISIC_0012708,-0.3172584486283084,-0.026082992796242717,0.3624761508778042,0.3624761508778042,0.3584162786717794,occlusion,gradcam
resnet18,ISIC_0012722,0.27701523462505706,0.010592754598735448,0.3453649172092842,-0.25686193050780864,0.3322697682050133,occlusion,gradcam
resnet18,ISIC_0012757,-0.22812649720517833,-0.02264853666731632,0.2533251297017899,0.2533251297017899,0.07007230700274666,occlusion,gradcam
resnet18,ISIC_0012758,-0.02885699927598852,-0.021263835754083783,0.30992829042954556,-0.05518434649256925,0.12787611742247001,occlusion,gradcam
resnet18,ISIC_0012786,0.18343285813461446,0.060889216306131574,0.22166042992888055,-0.03403963268627509,0.16407629759239176,occlusion,gradcam
resnet18,ISIC_0012803,0.06640893586254094,-0.07577354449532477,0.09493254594153007,-0.10430272802478711,0.09493254594153007,occlusion,gradcam
resnet18,ISIC_0012836,-0.2356198964741374,-0.016262771846584263,0.29726031481282494,0.1121941839397423,0.29726031481282494,occlusion,gradcam
resnet18,ISIC_0012837,0.16886458926108597,0.11595118592958954,0.4280713658426911,0.3978334859598413,0.4280713658426911,occlusion,gradcam
resnet18,ISIC_0012848,0.05842305000301314,0.15265555934062322,0.4362640509422038,0.33402790094992146,0.10704084852975095,occlusion,gradcam
resnet18,ISIC_0012852,0.25579634821952696,0.07295082064095164,0.2707800529200006,0.018570111756895175,-0.1313303542137802,occlusion,gradcam
resnet18,ISIC_0012903,-0.2584124494212894,-0.07820967222541594,0.0917309633757668,0.04837046977905073,0.07187725885928388,occlusion,gradcam
resnet18,ISIC_0012904,-0.40884407009436524,-0.2150103417735079,0.18482127264706394,-0.14723027835912325,-0.2309355159303997,occlusion,gradcam
resnet18,ISIC_0012928,-0.15223571948781914,-0.04141737791189991,0.2700082047726687,0.2700082047726687,0.014933978360429923,occlusion,gradcam
resnet18,ISIC_0012941,-0.19229953387594265,-0.16008197524021336,0.07143991392817574,-0.18335115899430643,-0.31154088330520485,occlusion,gradcam
resnet18,ISIC_0012955,0.006876692188603729,0.10581682916207122,0.34043154176168383,0.34043154176168383,0.08839490842078086,occlusion,gradcam
resnet18,ISIC_0012967,0.2302940329770546,0.11467492975184619,0.42877832944558286,0.048023641093453515,0.3085184208708596,occlusion,gradcam
resnet18,ISIC_0012974,0.34967665040293777,0.16211697533102418,0.29288752633210935,0.047028722102173334,0.28521953015188994,occlusion,gradcam
resnet18,ISIC_0012989,0.13107933663565835,0.17374905596860915,0.5177604106886405,0.5177604106886405,0.022190735302566815,occlusion,gradcam
resnet18,ISIC_0013030,0.0841840200876922,0.07852229528635916,0.3769678884353566,-0.0023470804141724833,-0.07833035571405987,occlusion,gradcam
resnet18,ISIC_0013035,0.20404889895481565,0.09718215063360824,0.33686357220637914,0.05301357882128207,0.003673953248399348,occlusion,gradcam
resnet18,ISIC_0013045,0.25329063251740397,0.03706558538577246,0.5442531480456141,0.5442531480456141,0.30436551795372324,occlusion,gradcam
resnet18,ISIC_0013070,0.1774657919899259,0.11336201234753863,0.5915259886737513,0.5915259886737513,0.4277923424929155,occlusion,gradcam
resnet18,ISIC_0013072,-0.214450263267356,0.04338324685995667,0.2079742279928647,0.16286298110379396,0.2079742279928647,occlusion,gradcam
resnet18,ISIC_0013073,-0.2096805733845435,0.009427772218437254,0.1674298917231367,0.15493620287493157,0.12070120190487475,occlusion,gradcam
resnet18,ISIC_0013085,0.06983117226928745,0.12511595931692146,0.3953245065089948,0.3953245065089948,0.2584047841556315,occlusion,gradcam
resnet18,ISIC_0013109,-0.3953765232239332,-0.16204227106614236,0.057693495132331414,-0.1196320207302233,-0.005847536101542206,occlusion,gradcam
resnet18,ISIC_0013159,-0.19987623750839661,-0.12960940296084983,0.0744010259738673,-0.05390386937445949,-0.1713871578127073,occlusion,gradcam
resnet18,ISIC_0013164,-0.2658955920891711,-0.035421211616788864,0.17388202906743455,-0.10489081902857712,0.17388202906743455,occlusion,gradcam
resnet18,ISIC_0013169,0.16728184637588336,0.17119285338559237,0.29627886258914726,0.2692587600181056,0.19854160766029905,occlusion,gradcam
resnet18,ISIC_0013170,0.23231224403100653,0.09075254337073294,0.4601625126587424,0.14613209507433436,0.10745960377933732,occlusion,gradcam
